Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeekSinceRelease
440,4,1146,2016-01-26,0,HO00001219,183,0.4159090909090909,11,2016-01-22,4,0
220,2,1147,2016-01-23,0,HO00001220,42,0.19090909090909086,11,2016-01-22,2,0
550,5,1148,2016-02-04,2,HO00001221,507,0.921818181818182,11,2016-01-22,5,0
890,7,1149,2016-02-04,2,HO00001221,717,0.8056179775280898,8,2016-01-22,8,1
220,2,1150,2016-02-04,2,HO00001221,174,0.7909090909090909,9,2016-01-22,2,2
4270,5,1151,2016-03-03,5,HO00001222,4158,0.9737704918032788,8,2016-01-29,17,0
5287,7,1152,2016-03-03,5,HO00001222,4061,0.7681104596179308,9,2016-01-29,23,1
2222,7,1153,2016-03-03,5,HO00001222,1581,0.7115211521152115,12,2016-01-29,16,2
990,7,1154,2016-03-03,5,HO00001222,861,0.8696969696969697,9,2016-01-29,9,3
770,7,1155,2016-03-03,5,HO00001222,647,0.8402597402597403,11,2016-01-29,7,4
220,2,1156,2016-03-03,5,HO00001222,165,0.75,9,2016-01-29,2,5
5490,5,1157,2016-03-17,7,HO00001223,5249,0.9561020036429873,8,2016-01-29,19,0
6701,7,1158,2016-03-17,7,HO00001223,6060,0.904342635427548,9,2016-01-29,28,1
4822,7,1159,2016-03-17,7,HO00001223,3981,0.8255910410618001,12,2016-01-29,18,2
3630,7,1160,2016-03-17,7,HO00001223,3025,0.8333333333333334,9,2016-01-29,16,3
1580,7,1161,2016-03-17,7,HO00001223,1214,0.7683544303797468,11,2016-01-29,10,4
840,7,1162,2016-03-17,7,HO00001223,770,0.9166666666666666,9,2016-01-29,7,5
840,7,1163,2016-03-17,7,HO00001223,639,0.7607142857142857,8,2016-01-29,7,6
240,2,1164,2016-03-17,7,HO00001223,176,0.7333333333333333,9,2016-01-29,2,7
4510,5,1165,2016-03-03,4,HO00001224,4268,0.946341463414634,9,2016-02-05,17,0
4960,7,1166,2016-03-03,4,HO00001224,3792,0.7645161290322581,12,2016-02-05,16,1
1895,7,1167,2016-03-03,4,HO00001224,1100,0.5804749340369393,9,2016-02-05,9,2
812,7,1168,2016-03-03,4,HO00001224,631,0.7770935960591133,11,2016-02-05,7,3
220,2,1169,2016-03-03,4,HO00001224,156,0.7090909090909091,9,2016-02-05,2,4
3940,5,1170,2016-02-25,3,HO00001225,3407,0.8647208121827411,9,2016-02-05,17,0
2800,7,1171,2016-02-25,3,HO00001225,2122,0.7578571428571429,12,2016-02-05,18,1
1540,7,1172,2016-02-25,3,HO00001225,1283,0.8331168831168831,9,2016-02-05,14,2
440,2,1173,2016-02-25,3,HO00001225,361,0.8204545454545454,11,2016-02-05,4,3
3720,5,1174,2016-02-25,2,HO00001226,3338,0.8973118279569893,12,2016-02-12,12,0
3040,7,1175,2016-02-25,2,HO00001226,2083,0.6851973684210526,9,2016-02-12,19,1
480,2,1176,2016-02-25,2,HO00001226,317,0.6604166666666667,11,2016-02-12,4,2
3920,5,1177,2016-03-23,5,HO00001227,3517,0.8971938775510204,9,2016-02-19,17,0
2680,7,1178,2016-03-23,5,HO00001227,2108,0.7865671641791044,11,2016-02-19,16,1
1680,7,1179,2016-03-23,5,HO00001227,1438,0.8559523809523809,9,2016-02-19,14,2
840,7,1180,2016-03-23,5,HO00001227,687,0.8178571428571428,8,2016-02-19,7,3
840,7,1181,2016-03-23,5,HO00001227,628,0.7476190476190476,9,2016-02-19,7,4
120,1,1182,2016-03-23,5,HO00001227,105,0.875,8,2016-02-19,1,5
3720,5,1183,2016-03-23,6,HO00001228,3416,0.9182795698924732,12,2016-02-12,12,0
4960,7,1184,2016-03-23,6,HO00001228,4394,0.8858870967741935,9,2016-02-12,16,1
2680,7,1185,2016-03-23,6,HO00001228,2162,0.8067164179104478,11,2016-02-12,16,2
1135,7,1186,2016-03-23,6,HO00001228,919,0.8096916299559471,9,2016-02-12,9,3
1179,7,1187,2016-03-23,6,HO00001228,902,0.7650551314673452,8,2016-02-12,9,4
1124,7,1188,2016-03-23,6,HO00001228,824,0.7330960854092526,9,2016-02-12,9,5
120,1,1189,2016-03-23,6,HO00001228,86,0.7166666666666667,8,2016-02-12,1,6
3460,6,1190,2016-04-07,6,HO00001229,3066,0.8861271676300578,11,2016-02-25,13,0
4960,7,1191,2016-04-07,6,HO00001229,3774,0.7608870967741935,9,2016-02-25,16,1
2790,7,1192,2016-04-07,6,HO00001229,1720,0.6164874551971327,8,2016-02-25,9,2
1275,7,1193,2016-04-07,6,HO00001229,889,0.6972549019607843,9,2016-02-25,7,3
917,7,1194,2016-04-07,6,HO00001229,678,0.7393675027262814,8,2016-02-25,7,4
862,7,1195,2016-04-07,6,HO00001229,596,0.691415313225058,7,2016-02-25,7,5
240,2,1196,2016-04-07,6,HO00001229,170,0.7083333333333334,8,2016-02-25,2,6
2840,5,1197,2016-04-07,7,HO00001230,2602,0.9161971830985915,9,2016-02-19,13,0
3905,7,1198,2016-04-07,7,HO00001230,3439,0.8806658130601792,11,2016-02-19,18,1
3707,7,1199,2016-04-07,7,HO00001230,3037,0.8192608578365255,9,2016-02-19,16,2
3087,7,1200,2016-04-07,7,HO00001230,2441,0.7907353417557499,8,2016-02-19,14,3
3087,7,1201,2016-04-07,7,HO00001230,1965,0.6365403304178814,9,2016-02-19,14,4
1111,7,1202,2016-04-07,7,HO00001230,801,0.7209720972097209,8,2016-02-19,8,5
770,7,1203,2016-04-07,7,HO00001230,626,0.812987012987013,7,2016-02-19,7,6
220,2,1204,2016-04-07,7,HO00001230,159,0.7227272727272728,8,2016-02-19,2,7
440,4,1205,2016-02-01,0,HO00001231,226,0.5136363636363637,8,2016-01-29,4,0
917,5,1206,2016-02-11,2,HO00001232,665,0.7251908396946565,8,2016-01-29,7,0
1032,7,1207,2016-02-11,2,HO00001232,848,0.8217054263565892,9,2016-01-29,9,1
220,2,1208,2016-02-11,2,HO00001232,195,0.8863636363636364,12,2016-01-29,2,2
840,5,1209,2016-02-11,2,HO00001233,731,0.8702380952380953,8,2016-01-29,7,0
790,7,1210,2016-02-11,2,HO00001233,719,0.910126582278481,9,2016-01-29,7,1
220,2,1211,2016-02-11,2,HO00001233,202,0.9181818181818182,12,2016-01-29,2,2
840,5,1212,2016-02-18,3,HO00001234,813,0.9678571428571427,8,2016-01-29,7,0
1010,7,1213,2016-02-18,3,HO00001234,926,0.9168316831683168,9,2016-01-29,9,1
770,7,1214,2016-02-18,3,HO00001234,635,0.8246753246753247,12,2016-01-29,7,2
220,2,1215,2016-02-18,3,HO00001234,103,0.4681818181818182,9,2016-01-29,2,3
440,4,1216,2016-02-01,0,HO00001235,222,0.5045454545454545,8,2016-01-29,4,0
220,2,1217,2016-01-31,0,HO00001236,180,0.8181818181818182,8,2016-01-30,2,0
550,5,1218,2016-02-18,2,HO00001239,519,0.9436363636363636,9,2016-02-05,5,0
770,7,1219,2016-02-18,2,HO00001239,629,0.8168831168831169,12,2016-02-05,7,1
220,2,1220,2016-02-18,2,HO00001239,141,0.6409090909090909,9,2016-02-05,2,2
550,5,1221,2016-02-11,1,HO00001240,417,0.7581818181818182,9,2016-02-05,5,0
220,2,1222,2016-02-11,1,HO00001240,143,0.65,12,2016-02-05,2,1
1440,5,1223,2016-03-24,7,HO00001241,1188,0.825,9,2016-02-05,12,0
960,7,1224,2016-03-24,7,HO00001241,771,0.803125,12,2016-02-05,8,1
790,7,1225,2016-03-24,7,HO00001241,711,0.9,9,2016-02-05,7,2
770,7,1226,2016-03-24,7,HO00001241,684,0.8883116883116883,11,2016-02-05,7,3
1137,7,1227,2016-03-24,7,HO00001241,837,0.7361477572559367,9,2016-02-05,9,4
917,7,1228,2016-03-24,7,HO00001241,669,0.7295528898582334,8,2016-02-05,7,5
917,7,1229,2016-03-24,7,HO00001241,678,0.7393675027262814,9,2016-02-05,7,6
241,2,1230,2016-03-24,7,HO00001241,191,0.7925311203319502,8,2016-02-05,2,7
1200,5,1231,2016-02-18,2,HO00001242,989,0.8241666666666667,9,2016-02-05,10,0
1080,7,1232,2016-02-18,2,HO00001242,824,0.762962962962963,12,2016-02-05,9,1
240,2,1233,2016-02-18,2,HO00001242,176,0.7333333333333333,9,2016-02-05,2,2
1074,5,1234,2016-02-11,1,HO00001243,853,0.7942271880819367,9,2016-02-05,9,0
220,2,1235,2016-02-11,1,HO00001243,159,0.7227272727272728,12,2016-02-05,2,1
600,5,1236,2016-02-09,0,HO00001244,359,0.5983333333333334,9,2016-02-05,5,0
550,5,1237,2016-02-18,2,HO00001245,535,0.9727272727272728,9,2016-02-05,5,0
770,7,1238,2016-02-18,2,HO00001245,718,0.9324675324675324,12,2016-02-05,7,1
220,2,1239,2016-02-18,2,HO00001245,199,0.9045454545454544,9,2016-02-05,2,2
1100,5,1240,2016-02-25,2,HO00001246,1043,0.9481818181818182,12,2016-02-12,10,0
1430,7,1241,2016-02-25,2,HO00001246,1143,0.7993006993006992,9,2016-02-12,13,1
220,2,1242,2016-02-25,2,HO00001246,170,0.7727272727272727,11,2016-02-12,2,2
1310,5,1243,2016-02-25,2,HO00001247,995,0.7595419847328244,12,2016-02-12,10,0
1179,7,1244,2016-02-25,2,HO00001247,830,0.7039864291772688,9,2016-02-12,9,1
262,2,1245,2016-02-25,2,HO00001247,137,0.5229007633587787,11,2016-02-12,2,2
655,5,1246,2016-02-18,1,HO00001248,460,0.7022900763358778,12,2016-02-12,5,0
262,2,1247,2016-02-18,1,HO00001248,193,0.7366412213740458,9,2016-02-12,2,1
600,5,1248,2016-02-18,1,HO00001249,529,0.8816666666666667,12,2016-02-12,5,0
240,2,1249,2016-02-18,1,HO00001249,168,0.7,9,2016-02-12,2,1
840,5,1250,2016-03-03,3,HO00001250,765,0.9107142857142856,12,2016-02-12,7,0
932,6,1251,2016-03-03,3,HO00001250,811,0.8701716738197425,9,2016-02-12,8,1
770,7,1252,2016-03-03,3,HO00001250,613,0.7961038961038961,11,2016-02-12,7,2
220,2,1253,2016-03-03,3,HO00001250,183,0.8318181818181818,9,2016-02-12,2,3
820,5,1254,2016-02-18,1,HO00001251,667,0.8134146341463414,12,2016-02-12,7,0
240,2,1255,2016-02-18,1,HO00001251,171,0.7125,9,2016-02-12,2,1
1100,5,1256,2016-02-18,1,HO00001252,851,0.7736363636363637,12,2016-02-12,10,0
440,2,1257,2016-02-18,1,HO00001252,345,0.7840909090909091,9,2016-02-12,4,1
875,5,1258,2016-02-18,1,HO00001253,708,0.8091428571428572,12,2016-02-12,7,0
262,2,1259,2016-02-18,1,HO00001253,203,0.7748091603053435,9,2016-02-12,2,1
840,5,1260,2016-02-25,2,HO00001254,729,0.8678571428571429,12,2016-02-12,7,0
840,7,1261,2016-02-25,2,HO00001254,559,0.6654761904761904,9,2016-02-12,7,1
240,2,1262,2016-02-25,2,HO00001254,156,0.65,11,2016-02-12,2,2
262,2,1263,2016-02-14,0,HO00001255,95,0.3625954198473281,12,2016-02-13,2,0
3450,5,1264,2016-03-17,4,HO00001256,3334,0.9663768115942027,9,2016-02-19,13,0
5180,7,1265,2016-03-17,4,HO00001256,4691,0.9055984555984556,11,2016-02-19,18,1
4340,7,1266,2016-03-17,4,HO00001256,3498,0.8059907834101383,9,2016-02-19,14,2
2790,7,1267,2016-03-17,4,HO00001256,1608,0.5763440860215053,8,2016-02-19,9,3
620,2,1268,2016-03-17,4,HO00001256,302,0.4870967741935484,9,2016-02-19,2,4
1200,5,1269,2016-04-13,7,HO00001257,1132,0.9433333333333334,11,2016-02-26,10,0
3460,7,1270,2016-04-13,7,HO00001257,2389,0.6904624277456647,9,2016-02-26,13,1
1840,7,1271,2016-04-13,7,HO00001257,972,0.5282608695652173,8,2016-02-26,9,2
840,7,1272,2016-04-13,7,HO00001257,714,0.85,9,2016-02-26,7,3
1230,7,1273,2016-04-13,7,HO00001257,1076,0.8747967479674796,8,2016-02-26,11,4
990,7,1274,2016-04-13,7,HO00001257,709,0.7161616161616161,7,2016-02-26,9,5
770,7,1275,2016-04-13,7,HO00001257,472,0.612987012987013,8,2016-02-26,7,6
110,1,1276,2016-04-13,7,HO00001257,57,0.5181818181818182,2,2016-02-26,1,7
770,5,1277,2016-03-31,6,HO00001258,614,0.7974025974025974,9,2016-02-19,7,0
880,7,1278,2016-03-31,6,HO00001258,713,0.8102272727272727,11,2016-02-19,8,1
1390,7,1279,2016-03-31,6,HO00001258,1149,0.8266187050359712,9,2016-02-19,12,2
840,7,1280,2016-03-31,6,HO00001258,722,0.8595238095238096,8,2016-02-19,7,3
720,6,1281,2016-03-31,6,HO00001258,596,0.8277777777777777,9,2016-02-19,6,4
1010,7,1282,2016-03-31,6,HO00001258,680,0.6732673267326733,8,2016-02-19,9,5
220,2,1283,2016-03-31,6,HO00001258,103,0.4681818181818182,7,2016-02-19,2,6
770,5,1284,2016-02-25,1,HO00001259,490,0.6363636363636364,9,2016-02-19,7,0
220,2,1285,2016-02-25,1,HO00001259,59,0.2681818181818182,11,2016-02-19,2,1
480,4,1286,2016-02-22,0,HO00001260,257,0.5354166666666667,9,2016-02-19,4,0
550,5,1287,2016-02-25,1,HO00001262,484,0.88,9,2016-02-19,5,0
220,2,1288,2016-02-25,1,HO00001262,156,0.7090909090909091,11,2016-02-19,2,1
600,5,1289,2016-02-24,1,HO00001263,267,0.445,9,2016-02-19,5,0
120,1,1290,2016-02-24,1,HO00001263,24,0.2,11,2016-02-19,1,1
550,5,1291,2016-02-25,1,HO00001264,453,0.8236363636363636,9,2016-02-19,5,0
220,2,1292,2016-02-25,1,HO00001264,91,0.4136363636363637,11,2016-02-19,2,1
4375,5,1293,2016-05-05,5,HO00001265,3863,0.8829714285714285,7,2016-04-01,17,0
5650,7,1294,2016-05-05,5,HO00001265,4752,0.8410619469026549,8,2016-04-01,24,1
1982,7,1295,2016-05-05,5,HO00001265,1740,0.8779011099899092,2,2016-04-01,14,2
990,7,1296,2016-05-05,5,HO00001265,889,0.897979797979798,7,2016-04-01,9,3
770,7,1297,2016-05-05,5,HO00001265,686,0.8909090909090909,6,2016-04-01,7,4
220,2,1298,2016-05-05,5,HO00001265,197,0.8954545454545455,1,2016-04-01,2,5
4795,5,1299,2016-07-17,14,HO00001266,4378,0.9130344108446298,8,2016-04-08,19,0
4356,7,1300,2016-07-17,14,HO00001266,3531,0.8106060606060606,2,2016-04-08,31,1
3930,7,1301,2016-07-17,14,HO00001266,3045,0.7748091603053435,7,2016-04-08,30,2
4790,7,1302,2016-07-17,14,HO00001266,3834,0.8004175365344468,6,2016-04-08,34,3
1048,2,1303,2016-07-17,14,HO00001266,814,0.7767175572519084,1,2016-04-08,8,4
480,4,1304,2016-07-17,14,HO00001266,436,0.9083333333333332,8,2016-04-08,4,7
1060,7,1305,2016-07-17,14,HO00001266,947,0.8933962264150943,6,2016-04-08,9,8
720,6,1306,2016-07-17,14,HO00001266,642,0.8916666666666667,7,2016-04-08,6,9
840,7,1307,2016-07-17,14,HO00001266,761,0.9059523809523811,8,2016-04-08,7,10
1060,7,1308,2016-07-17,14,HO00001266,925,0.8726415094339622,7,2016-04-08,9,11
1157,7,1309,2016-07-17,14,HO00001266,830,0.7173725151253241,5,2016-04-08,9,12
524,4,1310,2016-07-17,14,HO00001266,396,0.7557251908396947,9,2016-04-08,4,13
262,2,1311,2016-07-17,14,HO00001266,200,0.7633587786259542,5,2016-04-08,2,14
10230,5,1312,2016-04-28,5,HO00001267,8680,0.8484848484848485,8,2016-03-25,33,0
7475,7,1313,2016-04-28,5,HO00001267,5033,0.6733110367892977,7,2016-03-25,27,1
4362,7,1314,2016-04-28,5,HO00001267,3371,0.7728106373223292,8,2016-03-25,21,2
1782,7,1315,2016-04-28,5,HO00001267,1468,0.8237934904601572,2,2016-03-25,14,3
990,7,1316,2016-04-28,5,HO00001267,873,0.8818181818181818,7,2016-03-25,9,4
220,2,1317,2016-04-28,5,HO00001267,200,0.9090909090909092,6,2016-03-25,2,5
2320,5,1318,2016-03-10,2,HO00001268,1752,0.7551724137931034,11,2016-02-26,12,0
1390,7,1319,2016-03-10,2,HO00001268,849,0.6107913669064748,9,2016-02-26,9,1
220,2,1320,2016-03-10,2,HO00001268,182,0.8272727272727273,8,2016-02-26,2,2
550,5,1321,2016-03-03,1,HO00001269,397,0.7218181818181818,11,2016-02-26,5,0
220,2,1322,2016-03-03,1,HO00001269,162,0.7363636363636363,9,2016-02-26,2,1
440,4,1323,2016-02-29,0,HO00001270,240,0.5454545454545454,11,2016-02-26,4,0
4617,5,1324,2016-03-17,3,HO00001271,3632,0.7866580030322721,11,2016-02-26,22,0
2842,7,1325,2016-03-17,3,HO00001271,2066,0.7269528501055594,9,2016-02-26,18,1
990,7,1326,2016-03-17,3,HO00001271,792,0.8,8,2016-02-26,9,2
220,2,1327,2016-03-17,3,HO00001271,156,0.7090909090909091,9,2016-02-26,2,3
2205,5,1328,2016-03-23,3,HO00001272,1641,0.7442176870748299,9,2016-03-04,10,0
1432,7,1329,2016-03-23,3,HO00001272,1000,0.6983240223463687,8,2016-03-04,9,1
770,7,1330,2016-03-23,3,HO00001272,579,0.7519480519480519,9,2016-03-04,7,2
110,1,1331,2016-03-23,3,HO00001272,47,0.4272727272727273,8,2016-03-04,1,3
5270,5,1332,2016-04-21,5,HO00001273,4613,0.8753320683111955,9,2016-03-18,17,0
6310,7,1333,2016-04-21,5,HO00001273,5179,0.8207606973058638,8,2016-03-18,21,1
2680,7,1334,2016-04-21,5,HO00001273,2141,0.7988805970149254,7,2016-03-18,16,2
1030,7,1335,2016-04-21,5,HO00001273,922,0.8951456310679612,8,2016-03-18,9,3
770,7,1336,2016-04-21,5,HO00001273,684,0.8883116883116883,2,2016-03-18,7,4
220,2,1337,2016-04-21,5,HO00001273,190,0.8636363636363636,7,2016-03-18,2,5
875,5,1338,2016-03-03,1,HO00001274,491,0.5611428571428572,11,2016-02-26,7,0
262,2,1339,2016-03-03,1,HO00001274,111,0.42366412213740456,9,2016-02-26,2,1
550,5,1340,2016-03-02,1,HO00001275,297,0.54,11,2016-02-26,5,0
110,1,1341,2016-03-02,1,HO00001275,99,0.9,9,2016-02-26,1,1
770,5,1342,2016-03-03,1,HO00001276,446,0.5792207792207792,11,2016-02-26,7,0
220,2,1343,2016-03-03,1,HO00001276,165,0.75,9,2016-02-26,2,1
550,5,1344,2016-03-23,4,HO00001277,395,0.7181818181818181,11,2016-02-26,5,0
440,4,1345,2016-03-23,4,HO00001277,356,0.8090909090909091,9,2016-02-26,4,1
770,5,1346,2016-03-23,4,HO00001277,516,0.6701298701298701,8,2016-02-26,7,2
990,7,1347,2016-03-23,4,HO00001277,731,0.7383838383838384,9,2016-02-26,9,3
110,1,1348,2016-03-23,4,HO00001277,66,0.6,8,2016-02-26,1,4
550,5,1349,2016-03-03,1,HO00001278,380,0.6909090909090909,11,2016-02-26,5,0
220,2,1350,2016-03-03,1,HO00001278,128,0.5818181818181818,9,2016-02-26,2,1
1320,5,1351,2016-03-31,4,HO00001279,1231,0.9325757575757576,9,2016-03-04,12,0
2610,7,1352,2016-03-31,4,HO00001279,1726,0.6613026819923372,8,2016-03-04,11,1
1275,7,1353,2016-03-31,4,HO00001279,913,0.7160784313725491,9,2016-03-04,7,2
896,7,1354,2016-03-31,4,HO00001279,628,0.7008928571428571,8,2016-03-04,7,3
262,2,1355,2016-03-31,4,HO00001279,101,0.3854961832061069,7,2016-03-04,2,4
1440,5,1356,2016-04-13,6,HO00001280,1278,0.8875,9,2016-03-04,12,0
1920,7,1357,2016-04-13,6,HO00001280,1710,0.890625,8,2016-03-04,16,1
1680,7,1358,2016-04-13,6,HO00001280,1496,0.8904761904761904,9,2016-03-04,14,2
1790,7,1359,2016-04-13,6,HO00001280,1418,0.7921787709497207,8,2016-03-04,14,3
1441,7,1360,2016-04-13,6,HO00001280,1096,0.7605829285218598,7,2016-03-04,11,4
812,7,1361,2016-04-13,6,HO00001280,692,0.8522167487684729,8,2016-03-04,7,5
110,1,1362,2016-04-13,6,HO00001280,98,0.8909090909090909,2,2016-03-04,1,6
1100,5,1363,2016-04-14,6,HO00001281,1086,0.9872727272727272,9,2016-03-04,10,0
1540,7,1364,2016-04-14,6,HO00001281,1424,0.9246753246753248,8,2016-03-04,14,1
990,7,1365,2016-04-14,6,HO00001281,885,0.8939393939393939,9,2016-03-04,9,2
880,7,1366,2016-04-14,6,HO00001281,764,0.8681818181818182,8,2016-03-04,8,3
770,7,1367,2016-04-14,6,HO00001281,721,0.9363636363636364,7,2016-03-04,7,4
820,7,1368,2016-04-14,6,HO00001281,760,0.9268292682926829,8,2016-03-04,7,5
230,2,1369,2016-04-14,6,HO00001281,207,0.9,2,2016-03-04,2,6
1200,5,1370,2016-03-10,1,HO00001282,946,0.7883333333333333,9,2016-03-04,10,0
480,2,1371,2016-03-10,1,HO00001282,356,0.7416666666666667,8,2016-03-04,4,1
6820,5,1372,2016-04-07,4,HO00001283,6193,0.9080645161290324,8,2016-03-11,22,0
9300,7,1373,2016-04-07,4,HO00001283,6918,0.7438709677419355,9,2016-03-11,30,1
2870,7,1374,2016-04-07,4,HO00001283,2023,0.7048780487804878,8,2016-03-11,17,2
990,7,1375,2016-04-07,4,HO00001283,785,0.7929292929292929,7,2016-03-11,9,3
220,2,1376,2016-04-07,4,HO00001283,190,0.8636363636363636,8,2016-03-11,2,4
1650,6,1377,2016-04-07,2,HO00001285,1381,0.8369696969696969,8,2016-03-24,15,0
1040,7,1378,2016-04-07,2,HO00001285,718,0.6903846153846154,7,2016-03-24,9,1
240,2,1379,2016-04-07,2,HO00001285,144,0.6,8,2016-03-24,2,2
2730,5,1380,2016-06-02,10,HO00001286,2650,0.9706959706959708,8,2016-03-25,23,0
2280,7,1381,2016-06-02,10,HO00001286,2161,0.9478070175438597,7,2016-03-25,20,1
2540,7,1382,2016-06-02,10,HO00001286,2340,0.9212598425196852,8,2016-03-25,14,2
1740,7,1383,2016-06-02,10,HO00001286,1602,0.9206896551724136,2,2016-03-25,14,3
990,7,1384,2016-06-02,10,HO00001286,899,0.9080808080808079,7,2016-03-25,9,4
1010,7,1385,2016-06-02,10,HO00001286,919,0.90990099009901,6,2016-03-25,9,5
220,2,1386,2016-06-02,10,HO00001286,203,0.9227272727272728,1,2016-03-25,2,6
440,4,1387,2016-06-02,10,HO00001286,357,0.8113636363636364,8,2016-03-25,4,9
220,2,1388,2016-06-02,10,HO00001286,175,0.7954545454545454,6,2016-03-25,2,10
3370,5,1389,2016-05-05,5,HO00001287,3086,0.9157270029673592,7,2016-04-01,17,0
3810,7,1390,2016-05-05,5,HO00001287,3394,0.8908136482939633,8,2016-04-01,29,1
1680,7,1391,2016-05-05,5,HO00001287,1515,0.9017857142857144,2,2016-04-01,15,2
1280,7,1392,2016-05-05,5,HO00001287,1159,0.90546875,7,2016-04-01,11,3
840,7,1393,2016-05-05,5,HO00001287,746,0.8880952380952379,6,2016-04-01,7,4
240,2,1394,2016-05-05,5,HO00001287,220,0.9166666666666666,1,2016-04-01,2,5
5400,5,1395,2016-05-05,3,HO00001288,5000,0.925925925925926,2,2016-04-15,45,0
3600,7,1396,2016-05-05,3,HO00001288,3267,0.9075,7,2016-04-15,30,1
1920,7,1397,2016-05-05,3,HO00001288,1759,0.9161458333333332,6,2016-04-15,16,2
480,2,1398,2016-05-05,3,HO00001288,439,0.9145833333333332,1,2016-04-15,4,3
1320,5,1399,2016-05-05,1,HO00001289,1259,0.9537878787878789,6,2016-04-29,12,0
440,2,1400,2016-05-05,1,HO00001289,420,0.9545454545454546,1,2016-04-29,4,1
1320,5,1401,2016-05-05,2,HO00001290,1151,0.8719696969696971,7,2016-04-22,12,0
1540,7,1402,2016-05-05,2,HO00001290,1276,0.8285714285714286,6,2016-04-22,14,1
440,2,1403,2016-05-05,2,HO00001290,367,0.8340909090909091,1,2016-04-22,4,2
1310,4,1404,2016-06-09,5,HO00001291,992,0.7572519083969466,8,2016-05-06,10,3
1179,7,1405,2016-06-09,5,HO00001291,859,0.7285835453774385,6,2016-05-06,9,4
262,2,1406,2016-06-09,5,HO00001291,185,0.7061068702290076,7,2016-05-06,2,5
1960,4,1407,2016-06-16,4,HO00001292,1731,0.8831632653061224,8,2016-05-20,10,1
1657,7,1408,2016-06-16,4,HO00001292,1266,0.764031382015691,6,2016-05-20,10,2
862,7,1409,2016-06-16,4,HO00001292,724,0.8399071925754058,7,2016-05-20,7,3
240,2,1410,2016-06-16,4,HO00001292,194,0.8083333333333333,8,2016-05-20,2,4
480,4,1411,2016-06-16,3,HO00001293,433,0.9020833333333332,8,2016-05-27,4,0
840,7,1412,2016-06-16,3,HO00001293,749,0.8916666666666667,6,2016-05-27,7,1
840,7,1413,2016-06-16,3,HO00001293,718,0.8547619047619047,7,2016-05-27,7,2
240,2,1414,2016-06-16,3,HO00001293,203,0.8458333333333333,8,2016-05-27,2,3
1370,5,1415,2017-08-10,4,HO00001295,1208,0.8817518248175182,11,2017-07-14,12,0
1560,7,1416,2017-08-10,4,HO00001295,1289,0.8262820512820512,10,2017-07-14,14,1
990,7,1417,2017-08-10,4,HO00001295,761,0.7686868686868686,9,2017-07-14,9,2
770,7,1418,2017-08-10,4,HO00001295,554,0.7194805194805195,5,2017-07-14,7,3
220,2,1419,2017-08-10,4,HO00001295,109,0.4954545454545455,11,2017-07-14,2,4
4270,5,1420,2016-07-21,6,HO00001296,4056,0.9498829039812646,7,2016-06-10,17,0
5510,7,1421,2016-07-21,6,HO00001296,4857,0.8814882032667877,8,2016-06-10,24,1
4250,7,1422,2016-07-21,6,HO00001296,3304,0.7774117647058824,7,2016-06-10,18,2
1460,7,1423,2016-07-21,6,HO00001296,1052,0.7205479452054795,5,2016-06-10,9,3
830,7,1424,2016-07-21,6,HO00001296,745,0.8975903614457831,9,2016-06-10,7,4
1335,7,1425,2016-07-21,6,HO00001296,1089,0.8157303370786517,5,2016-06-10,11,5
482,2,1426,2016-07-21,6,HO00001296,348,0.7219917012448133,3,2016-06-10,4,6
1100,5,1427,2016-03-10,1,HO00001298,921,0.8372727272727273,9,2016-03-04,10,0
440,2,1428,2016-03-10,1,HO00001298,235,0.5340909090909091,8,2016-03-04,4,1
550,5,1429,2016-03-17,2,HO00001299,508,0.9236363636363636,9,2016-03-04,5,0
990,7,1430,2016-03-17,2,HO00001299,657,0.6636363636363637,8,2016-03-04,9,1
220,2,1431,2016-03-17,2,HO00001299,149,0.6772727272727272,9,2016-03-04,2,2
1100,5,1432,2016-03-17,2,HO00001300,1009,0.9172727272727272,9,2016-03-04,10,0
990,7,1433,2016-03-17,2,HO00001300,818,0.8262626262626263,8,2016-03-04,9,1
220,2,1434,2016-03-17,2,HO00001300,160,0.7272727272727273,9,2016-03-04,2,2
